0.0;0.143;0.286;0.429;0.571;0.714;0.857;1.0
1.5301865183246073;1.5150339226973684;1.4847237723214286;1.527589812992126;1.5705955246409922;1.5722401272845954;;
1.5301865183246073;1.5150339226973684;1.4847237723214286;1.527589812992126;1.5705955246409922;1.5722401272845954;;
1.5301865183246073;1.5150339226973684;1.4847237723214286;1.527589812992126;1.5705955246409922;1.5722401272845954;;
1.5301865183246073;1.5150339226973684;1.4847237723214286;1.527589812992126;1.5705955246409922;1.5722401272845954;;
1.5301865183246073;1.5150339226973684;1.4847237723214286;1.527589812992126;1.5705955246409922;1.5722401272845954;;
1.5301865183246073;1.5150339226973684;1.4847237723214286;1.527589812992126;1.5705955246409922;1.5722401272845954;;
1.5301865183246073;1.5150339226973684;1.4847237723214286;1.527589812992126;1.5705955246409922;1.5722401272845954;;
1.5301865183246073;1.5150339226973684;1.4847237723214286;1.527589812992126;1.5705955246409922;1.5722401272845954;;
1.5301865183246073;1.5150339226973684;1.4847237723214286;1.527589812992126;1.5705955246409922;1.5722401272845954;;
1.5301865183246073;1.5150339226973684;1.4847237723214286;1.527589812992126;1.5705955246409922;1.5722401272845954;;
1.5301865183246073;1.5150339226973684;1.4847237723214286;1.527589812992126;1.5705955246409922;1.5722401272845954;;
1.5301865183246073;1.5150339226973684;1.4847237723214286;1.527589812992126;1.5705955246409922;1.5722401272845954;;
